Port_ID,Profit,ROI_%,Sharpe_Ratio,MDD_%,Win_Rate_%,Win_Position,Total_Trades
3672754654734989568,566.59765978,0.4763850357271092,0.1785321723007246,7.163723696748872,44.303797468354425,210,474
3733192481840423936,2923.97719988,0.25109886265200626,0.05964770180499316,29.26999046340615,80.2612481857765,553,689
3768170840939476993,243.66889897,8.779089104108492,0.4232170626801603,0.0,42.857142857142854,6,14
3784403294629753856,2521.81430468,0.3398186114376363,0.09546191365329718,5.806135850615373,30.231404958677686,1829,6050
3786761687746711808,205.02139999,0.3320721883823882,0.21140726993474077,25.035908773983316,45.1219512195122,37,82
3788465932399412480,13960.96645667,0.8368063722229275,0.1514499290045132,9.336326118802198,44.607363962202676,1369,3069
3818233536529843712,6419.60790714,0.789208559894292,0.15279663105612953,17.276511748567742,33.919774806474315,482,1421
3819545518395756033,980.0631999599999,0.6898168266747994,0.2140748463033551,0.0,38.23529411764706,26,68
3826087012661391104,532.65697373,12.17851745780603,0.6691470677347559,2.133764196402173,58.333333333333336,63,108
3858510226868015873,-280.97295038999994,-0.035683963282038246,-0.01564893391573982,20.144476491152357,24.397590361445783,243,996
3865845304835489536,1406.06618669,0.710571420923522,0.2369283936526638,4.551587054761186,51.13378684807256,451,882
3878631538480067329,3921.23304116,0.4104572850492225,0.15119963264284,12.530466706440594,50.337958022056206,1415,2811
3879821005658659073,4268.00656095,2.0616739267749873,0.12977639511478992,18.15537038567777,33.142201834862384,289,872
3880920727367689984,-176.82699999000002,-0.10905775247160807,-0.0400056265337334,47.83343034599142,33.793103448275865,49,145
3886752488982104320,7195.17832464,0.8994404782536418,0.22003940653523313,0.5231377247703738,74.5396317053643,931,1249
3887577207880438784,2417.51403674,0.21449107715407584,0.0783407631449335,9.714742134530278,47.81818181818182,2893,6050
3891020560590657281,2856.30056379,1.7434069462039077,0.42959876722612794,0.0,64.75972540045767,283,437
3907081197088384000,18015.99737026,1.099241819853055,0.2205044780939306,7.763205984187111,61.39714769156394,2540,4137
3910887259807777281,1803.30201001,0.8922299808025962,0.10810028475621691,14.73098547621765,22.666666666666664,17,75
3910983669796782848,6761.64804825,0.7175143454263485,0.3296758625125822,2.5496605762734945,42.8125,274,640
3911997667197443328,605.72231024,0.621665092184959,0.1720612620499402,18.038440479282773,46.875,30,64
3914654298562589441,343.47044904999996,0.08002997640851585,0.010305370068328394,34.85032233913666,41.40786749482402,200,483
3919174299855478272,1456.3718076199998,0.06321673528339901,0.011056723830059399,37.27228523933461,48.06629834254144,609,1267
3923766029921022977,772.72903189,0.15648862124032625,0.0672510566319985,10.552945822426144,28.51469420174742,359,1259
3925368433214965504,6789.43673863,0.3753030637163513,0.27230569499463514,2.252810730898181,33.33333333333333,486,1458
3926423286576838657,1309.45995959,0.13545884037560052,0.04946175680140468,31.54466614111257,34.10041841004184,163,478
3930688517098515713,1947.24457347,0.2932139457331184,0.06270880573349595,16.81136206252501,48.61111111111111,140,288
3931992636670880512,10374.96528998,0.5710796250365378,0.04950775937352169,9.592638617708497,40.16528925619834,2430,6050
3932103299427844097,3860.30970535,0.21871120967134083,0.0808912489652283,5.464026043028015,30.050212437234453,778,2589
3935808725185052672,2301.96412286,0.11825916711168155,0.06120392037309421,14.60580537329624,35.10204081632653,602,1715
3936410995029308417,10681.514,1.7910538387345118,0.2989593485175309,0.0,30.0,6,20
3937714876784951296,1117.5308932100002,0.08970499951658283,0.015989944832360447,21.634332659547812,39.33463796477495,201,511
3939318616482048768,9775.38910984,1.0162799258193587,0.20354374619626772,0.8725096856150105,37.46031746031746,118,315
3939925275039085824,2378.8786707,0.6556841633425939,0.20146017822890577,2.779112404999534,36.23481781376518,2148,5928
3941019213896463617,4234.08779003,0.48928326943914424,0.08767264028907132,28.581910402897716,49.107142857142854,55,112
3942630767220672256,6611.89848042,0.5463509212488181,0.06575734616139076,25.835766886348054,38.29744415375327,1903,4969
3943533600390906881,2361.42457205,1.0608087437491678,0.4142082860540846,1.306087039837763,54.80386583285958,964,1759
3944088772635000577,7581.4919834,0.7088427632933676,0.2887347318067754,1.2402605336356347,45.75292759360053,2774,6063
3944239644144231424,-1187.89097568,-0.12420201934127047,-0.024476941472513152,36.730066686007476,26.456876456876454,227,858
3944658614777849089,2074.44997996,2.0835728712731325,0.4071058497297388,0.0,44.44444444444444,20,45
3946087913459823360,-40.66724167,-0.05545109315060493,-0.042864298764372456,25.330857927336623,31.71733771569433,1930,6085
3949214983441029120,1317.57755896,0.3327992029854092,0.04998010493746496,3.7096831633402902,36.9757174392936,1675,4530
3949329502284748801,425.96505788999997,0.8227625989486953,0.1307354143579199,6.397232468647451,18.75,72,384
3951723256343550465,5260.02286389,0.20048576822688122,0.056714097748831106,7.46156129228554,35.24804177545692,1215,3447
3952087967771302912,1032.6052598600002,0.6091955584654053,0.17241080978293566,0.0,33.72093023255814,58,172
3953433416230728705,4924.76177998,0.4084618747774278,0.1663261664347779,7.656829198275523,20.872865275142317,110,527
3953764659057081857,6048.86608919,0.3711734934649143,0.12351093244108202,8.2336690568274,30.874785591766724,180,583
3956048468100538880,1373.56489,1.1145612443640718,0.524396462350691,0.0,71.42857142857143,20,28
3956076827719377409,16790.01223802,1.0322298310165383,0.09851823858045047,3.387064503583682,51.55771195097037,2019,3916
3957509601040585217,3174.1803667200006,0.32208807431247743,0.024845266146946685,31.92406412781886,26.954177897574123,300,1113
3960874214179953664,19567.47128569,0.23329625287420802,0.16208168584738172,7.466121220840412,51.568381430363864,1233,2391
3962024093501274881,9314.494060179999,0.14590678141219476,0.07362684283028269,6.602846408146521,26.472898664571876,337,1273
3966142151544441601,4883.80077594,0.303863972044831,0.051585520981510785,8.86691283909969,53.20910973084886,1028,1932
3975304792994095360,2536.0810463,0.3832522495540809,0.25158514827552814,3.1401958508281167,42.65791632485644,1040,2438
3975392755164484097,2330.27031414,0.15523253086370412,0.09195460945834096,6.91473520799785,27.99343903772553,512,1829
3976088733682659585,5901.15009982,0.39612502374990327,0.13780581248666546,8.9584292677723,43.56787491115849,1226,2814
3977078013600312321,4622.3514376,0.1853378947132577,0.0853963040224312,6.127360027472345,32.64248704663213,1638,5018
3977116548751698176,603.9805007599999,0.02723076312711209,0.026512045493828712,13.806971611982528,28.078817733990146,456,1624
3977234346014419201,2427.29283086,4.102463607193359,0.3042825870111385,0.0,39.75903614457831,33,83
3978449781300392193,5888.6560088,0.2549011281310529,0.1211369116356292,11.246604963355281,43.87755102040816,344,784
3981810242465907713,2836.47282999,1.1056429632843092,0.19675556943889866,5.051094037700425,11.428571428571429,12,105
3983074113875692800,2424.82951996,2.718941629745097,0.35992075447869903,0.0,32.55813953488372,14,43
3986814617275053313,16337.46188064,0.8716283426330228,0.3266658468000249,0.0145749648324681,78.22172200337648,2780,3554
3987739404272887297,12464.6063154,0.5570133876861023,0.048829294051382734,10.668311153165064,22.826446280991735,1381,6050
3988071780777702657,3424.4699222,0.35867714192781286,0.03620972709661644,3.0449699248181576,37.316561844863735,890,2385
3988187872032603905,2599.76167062,0.35397104772458876,0.08549062339803476,17.05672323355283,32.665139366170294,1711,5238
3988205565930333696,3283.93800993,0.3528639622080676,0.0735789726332707,21.03840921060317,38.00539083557952,141,371
3991414786174551297,1787.98771569,0.6553007118398674,0.12108711188878454,8.814609583174168,29.903536977491964,93,311
3993014919980212480,3078.66301039,0.46332619163843936,0.13956819076946328,1.755937997513713,47.62589928057554,331,695
3993222640082269952,1884.46844302,0.23725695585505072,0.0853353918237857,7.928837764731113,46.45286686103013,1434,3087
3994879592543698688,3658.7650624,0.828346541232538,0.11845674158831646,4.288727929797599,55.283307810107196,361,653
3995532094997544704,-12346.6822186,-0.18683690254036178,-0.06561722159801713,34.36334880794069,21.401421252685505,1295,6051
3996598927198996481,3509.04461888,1.069325493986114,0.10966040032899942,3.7782171058415788,36.8282600526118,980,2661
3998572645139652353,9603.58535988,0.46803137819487584,0.26197483782895065,1.9924350460800033,35.714285714285715,95,266
3998659472131949824,1449.32593976,0.30740181541181216,0.3807508157212688,0.0,48.97959183673469,72,147
3999240873283311617,42574.47367879,0.5436734530219949,0.2264541905603048,0.6906296046255916,52.32198142414861,2366,4522
3999845462424248576,5843.15260681,0.8729677560150554,0.22035379896724347,4.345282219120743,43.490054249547924,1443,3318
4000222729738650369,1803.6201332800001,0.7204062767497226,0.2423535317249906,4.647025571691435,56.05427974947808,537,958
4000877324693233921,-836.1005588599996,-0.008873340411059553,-0.0030597786241681243,31.32495962567454,44.8595041322314,2714,6050
4002413037164645377,3686.9697606,2.492177630013401,0.12492773113305326,1.014070879707808,18.57638888888889,107,576
4004410127575640832,2905.76386668,0.6061306594516269,0.18764314786018504,10.94413638919758,34.51676528599605,175,507
4004713168329653760,1667.19861,3.210949034255437,0.2772156828337942,0.0,7.4074074074074066,2,27
4006366295148391425,3018.5418057,2.030605539108373,0.09008542997111377,15.02092209407431,17.180616740088105,117,681
4008537296438699777,2330.8456453100002,0.6893278078271061,0.10649827616926917,12.43568538006018,46.54205607476635,249,535
4008711265867865600,11298.706389769999,0.3082403414586579,0.26588565777406786,4.074835423006095,42.13197969543147,166,394
4008804082027254529,3332.73345887,0.07655048552319499,0.03820190410014978,28.27036448546498,54.051282051282044,527,975
4011626972687000576,5483.14982082,0.2781392443147202,0.07354494367108465,11.264421697419095,38.408190224570674,2326,6056
4012994295026226176,2500.33664614,1.5614641744135838,0.21265475845770848,6.228042920595476,40.03189792663477,251,627
4013955990069013504,1690.02704985,0.70328619573829,0.22717054022869948,12.979840671032585,65.92178770949721,236,358
4013978721149559808,3778.87822398,3.1434690285838127,0.16163975872233755,0.0,20.74829931972789,61,294
4014818740371615232,2013.64751009,0.23192468148479206,0.18892885542027663,3.2099630715388896,20.982986767485823,111,529
4016164457907769600,3742.68731972,0.1254299528609518,0.15624043791103337,9.891047912083122,43.53932584269663,310,712
4017110277719148289,2899.93302141,0.4712308465925302,0.3925362457416064,0.0,56.74603174603175,143,252
4017263283405469185,7141.3664193899995,0.11458439798672378,0.02898123114234864,12.943286232574582,33.6198347107438,2034,6050
4017323550554338817,3134.7351025,1.9572861271360744,0.2115958672070463,0.0,50.091743119266056,273,545
4019895412775450368,2640.30025492,1.0534519107683362,0.2820225847593243,0.0,42.38178633975482,242,571
4020204877254599680,71998.85595307,0.311560819422595,0.06052598336786598,12.30685872080108,32.94214876033058,1993,6050
4021243448368889856,1498.1937579,0.08561936897883582,0.07807064539435335,15.198069127493103,37.85123966942149,2290,6050
4021669203289716224,26427.33159178,0.4044195741684947,0.06806178261707908,6.168728544347222,31.391200951248514,528,1682
4022565861939831809,14197.57707589,0.2330795004708387,0.29895521116404317,2.1712508781409205,52.76595744680851,372,705
4022641794255717633,2176.83382376,1.847685980160385,0.49116498958625776,4.222324491704982,43.52280237937872,2634,6052
4023616625178799873,2087.77119301,0.7998545064176265,0.24897889526121939,0.1475107705742859,40.991535671100365,339,827
4023697433751327232,2408.22399998,3.186034199387987,0.29993162709692195,0.0,9.523809523809524,4,42
4023697881318718465,3151.95061998,3.307649091012276,0.2756036190256219,0.0,8.571428571428571,6,70
4026179081117855488,6796.18836,0.40718015560637894,0.13941023932469754,15.1231677229976,23.3502538071066,46,197
4027747397961573889,2638.21944996,0.1833911548643372,0.08907942784721462,7.529069040108313,45.0,207,460
4028427053699127040,2633.02381341,0.8855609966771217,0.2637428803167552,0.24926947639503758,29.75206611570248,36,121
4028701921959171840,17601.40139824,0.40648048877447035,0.27525574115964074,3.0470873012966186,54.29403202328966,373,687
4029299190618134272,3354.14587637,0.673209627430534,0.2378315010959756,0.016031142743314967,31.30434782608696,72,230
4029422834086627072,2799.90254984,1.2978312128944096,0.5108075295020192,0.0,37.254901960784316,38,102
4029506971304830209,2413.6540000200002,3.049312769700428,0.24467772521514458,0.0526208027179724,5.769230769230769,3,52
4029507714735307777,1537.89995998,3.4222009172871224,0.1955587567523831,0.0,3.7735849056603774,2,53
4029749871687083265,3662.13654822,3.170540832892072,0.3502790716123529,0.0,42.873831775700936,367,856
4030392204221219329,1347.75800996,3.064754308455062,0.20017890821539053,0.0,9.411764705882353,8,85
4030395639953224449,4413.76154738,0.4736511572014385,0.1670236673097118,1.2405166423613576,17.479674796747968,86,492
4030555430101054209,3358.38032001,0.6688799028035485,0.323578240476516,0.0,26.446280991735538,32,121
4030565764341697025,2789.87828996,0.8709829228719865,0.332354157073574,0.14401520590531608,48.57142857142857,51,105
4030626027667524352,3796.34803991,0.1574427268075116,0.20988406417538918,8.651904814995612,49.78540772532189,116,233
4030635536196756737,2581.61417484,0.2762476340925701,0.088526004128791,1.664130148064393,52.47295208655333,679,1294
4030708912786799105,1612.84376999,3.2010211896419785,0.18384310058974904,0.0,3.3333333333333335,2,60
4031173908980084736,5360.42572991,0.5833533025575022,0.2950970691127512,1.456672178771391,37.77777777777778,85,225
4031181049693676544,4545.2423384,0.7712237279978442,0.21383415564731267,0.4824275890692874,24.17218543046358,73,302
4031408429897920512,1351.26659997,3.052549061581026,0.15741397194837878,0.0,4.878048780487805,4,82
4031414524297538817,2726.79561774,1.3301405105399107,0.297115597157271,0.634779624795179,36.885245901639344,90,244
4031451549482615297,3124.54121527,1.0424550830775199,0.224944549106309,0.12451523820313595,38.59649122807017,44,114
4031493134338259457,9082.69828786,0.11586957297271354,0.15470162445026506,20.12522085982167,36.156696664902064,683,1889
4031673021422897664,1984.71719999,0.48919239986048313,0.2671977999554906,2.91279407350152,31.4410480349345,72,229
4032403303704824321,2060.57051952,0.26395198918003593,0.10732600250439353,23.367384037566595,55.15695067264574,123,223
4033614723417828608,4602.23981649,0.27715456388722026,0.1082557227042944,6.471848374674173,22.28682170542636,115,516
4033639786957934336,2848.14185731,0.707492554507126,0.21392450904149754,0.0,16.778523489932887,25,149
4034359562055356161,5284.65441593,0.2047159848297743,0.15638334560663636,15.919002018463294,48.93617021276596,391,799
4034786679304751616,2521.07586938,3.0863578746042677,0.20706452197209557,0.0,38.31775700934579,123,321
4035034554469394176,2517.32079973,2.0996077582862442,0.10822392332435643,15.89824961267427,16.70886075949367,66,395
4035430878731345664,2493.75041995,1.9099021490834953,0.4689101566640246,0.0,48.31460674157304,43,89
4036548677626662656,3296.87667987,0.5616856610336963,0.2422063823140703,0.0,46.25850340136054,68,147
4037073643537925121,1540.4004996200001,2.593182325446432,0.16234598340390258,0.0,18.609865470852018,83,446
4037121179310444801,7237.92173826,0.12970305351111835,0.10805583253179646,9.814770511630876,48.40125391849529,772,1595
4037179073830813185,2331.43490998,0.7267750755093774,0.240239884699814,0.0,42.465753424657535,31,73
4037282461943784704,4760.3656195,0.2572412367456641,0.11927318383946138,16.62731203799855,26.984126984126984,136,504
4037511388357114368,3552.34051692,0.39621077812691036,0.0870954870455648,9.016488065784865,43.33683105981112,413,953
4037717032428033792,1897.3229995,2.7371265036986876,0.22049666729808348,0.0,32.17665615141956,102,317
4037785885739608577,1934.5792352600001,2.735746861138148,0.22179960796588258,0.0,23.228346456692915,59,254
4038768306117031680,1741.91425988,1.6535171946095013,0.1346904487141415,0.0,22.0,22,100
4039129759104249600,1264.28919972,3.162479424560003,0.5196536926085098,0.0,44.3609022556391,59,133
4039279455324236544,1038.80741926,1.0221011564380973,0.46522481990529807,0.0,55.35168195718655,181,327
4040382575336130560,0.0,0.0,0.0,0.0,0.0,0,76
4040843843196854529,2151.70406,0.9855234808570021,0.3412600742209701,0.0,32.20338983050847,19,59
4041804592937345281,-776.34299969,-0.1342868497684441,-0.07953601617363784,45.83107796634006,23.097826086956523,85,368
4041860229502600193,2327.33599982,1.3390372802971153,0.4563645667586913,0.0,39.175257731958766,38,97
